ensgene,length,SRR493366,SRR493367,SRR493368,SRR493369,SRR493370,SRR493371
ENSG00000176715,11629,179,212,288,238,224,311
ENSG00000129910,4628,9,10,12,22,11,21
ENSG00000259803,2610,13,7,18,19,15,22
ENSG00000170100,11273,111,142,163,103,154,155
ENSG00000167522,16949,3312,3632,4697,3799,4208,4980
ENSG00000197912,11924,985,1128,1399,1246,1310,1611
ENSG00000167526,6172,8003,9047,11268,8763,9366,11158
ENSG00000178773,3048,133,113,142,132,135,189
ENSG00000015413,2737,0,0,0,0,0,0
ENSG00000131165,3208,1243,1436,1784,1553,1628,2035
ENSG00000167523,5746,60,83,67,114,96,117
ENSG00000185324,6791,320,314,432,307,303,388
ENSG00000158792,2482,115,144,158,187,200,278
ENSG00000075399,3428,222,254,339,191,235,267
ENSG00000158805,7427,79,92,135,164,165,168
ENSG00000187741,9736,143,198,265,47,60,52
ENSG00000204991,7975,20,25,27,43,35,60
ENSG00000141002,7404,1442,1634,1995,1758,1966,2406
ENSG00000258839,5566,36,46,45,59,70,59
ENSG00000198211,2776,0,0,0,0,0,0
ENSG00000258947,4430,90,111,129,148,146,212
ENSG00000140995,6565,746,919,1075,775,804,897
ENSG00000177946,2744,55,59,90,99,103,114
ENSG00000003249,4791,353,414,556,280,287,371
ENSG00000141013,5615,102,98,114,161,158,200
ENSG00000126856,4104,1,0,0,0,0,0
ENSG00000268320,478,0,0,0,0,0,0
ENSG00000272636,6448,0,0,0,3,1,2
ENSG00000181031,6066,10,14,17,7,9,10
ENSG00000187624,2710,23,16,24,19,17,27
ENSG00000183688,3621,1175,1518,1937,783,916,1088
ENSG00000141252,20899,1070,1296,1666,1031,1085,1212
ENSG00000167695,2740,311,344,412,277,307,340
ENSG00000179409,5751,427,441,554,317,371,486
ENSG00000167699,5603,391,504,602,516,560,652
ENSG00000281182,57,0,0,0,0,0,0
ENSG00000171861,2065,85,114,128,112,112,135
ENSG00000167693,5880,1666,1825,2303,1368,1702,1554
ENSG00000177370,3194,438,491,647,475,520,620
ENSG00000159842,11709,2037,2328,3005,2288,2416,2921
ENSG00000205899,902,0,0,0,0,1,1
ENSG00000184811,3596,0,0,0,0,0,0
ENSG00000108953,3847,8027,9291,11713,6724,7541,8724
ENSG00000167193,4090,1648,1961,2369,2341,2467,3023
ENSG00000197879,8152,6225,7043,9299,4289,4786,5548
ENSG00000132376,5325,286,313,349,758,864,1033
ENSG00000174238,4784,1132,1363,1728,1417,1689,1970
ENSG00000167703,10606,216,269,328,313,381,345
ENSG00000074660,4961,4,5,4,4,8,5
ENSG00000167705,2103,25,28,37,16,24,16
ENSG00000174231,11355,5605,6237,8427,5716,6140,7317
ENSG00000185561,5971,112,161,161,50,78,100
ENSG00000167716,7913,352,393,459,712,703,913
ENSG00000167711,2348,0,0,0,0,1,1
ENSG00000132386,3069,411,447,593,510,533,652
ENSG00000186532,6777,113,142,184,153,179,214
ENSG00000132383,5492,946,1145,1430,688,751,862
ENSG00000185924,3625,0,1,2,4,1,0
ENSG00000108963,5757,260,304,395,321,355,414
ENSG00000262664,1122,0,0,0,0,0,0
ENSG00000177374,8108,595,711,850,1688,1893,2347
ENSG00000070366,10554,572,639,796,970,1087,1283
ENSG00000167720,3498,94,107,120,67,60,85
ENSG00000167721,5545,803,967,1182,736,879,964
ENSG00000141258,9771,354,409,542,407,471,505
ENSG00000070444,8728,297,319,459,594,702,812
ENSG00000127804,8934,459,546,691,492,541,704
ENSG00000007168,8127,2483,3025,3545,2727,3256,3602
ENSG00000132361,6900,1101,1349,1742,1341,1539,1801
ENSG00000132359,7350,134,162,199,160,152,188
ENSG00000262628,939,0,0,0,0,0,0
ENSG00000184166,939,0,0,0,0,0,0
ENSG00000183024,998,0,0,0,0,0,0
ENSG00000172150,930,0,0,0,0,0,0
ENSG00000172146,930,0,0,0,0,0,0
ENSG00000221882,1076,0,0,0,0,0,0
ENSG00000180090,966,0,0,0,1,0,0
ENSG00000180016,1307,0,0,0,0,0,0
ENSG00000159961,966,0,0,0,0,0,0
ENSG00000127780,972,0,0,0,0,0,0
ENSG00000141255,2860,2,1,8,3,3,6
ENSG00000108381,5854,1,0,0,0,0,0
ENSG00000167723,9780,7,2,2,2,1,3
ENSG00000262304,7400,0,0,0,1,0,0
ENSG00000196689,4995,0,2,0,1,1,1
ENSG00000197417,3838,34,37,40,30,37,35
ENSG00000040531,3398,182,193,269,384,410,510
ENSG00000213977,1383,146,178,206,225,257,288
ENSG00000257950,5905,9,6,9,6,5,15
ENSG00000127774,769,18,26,38,37,36,59
ENSG00000083454,4190,23,33,49,29,28,33
ENSG00000083457,6657,220,254,348,230,252,315
ENSG00000177602,2797,45,64,75,24,22,21
ENSG00000074356,14718,665,652,832,919,923,1121
ENSG00000004660,7424,143,154,183,82,92,95
ENSG00000108405,3970,1,0,0,0,0,0
ENSG00000074370,6893,27,36,40,155,130,168
ENSG00000074755,15878,1091,1285,1484,1278,1462,1630
ENSG00000167740,2182,164,151,218,274,295,330
ENSG00000185722,14120,1385,1631,1977,1650,1868,2251
ENSG00000132388,4539,936,1059,1338,1153,1243,1538
ENSG00000182557,2684,0,1,0,0,0,1
ENSG00000183018,4111,3,2,8,10,10,5
ENSG00000132382,6203,1157,1333,1847,1158,1226,1571
ENSG00000167741,3161,0,0,0,1,0,0
ENSG00000188176,2470,0,0,0,0,0,0
ENSG00000161905,3404,0,0,0,0,0,0
ENSG00000141456,6577,669,703,952,593,661,812
ENSG00000141480,4372,79,58,107,33,44,61
ENSG00000161920,1477,56,56,73,66,50,79
ENSG00000161921,2794,11,10,16,7,6,9
ENSG00000141497,3303,1,0,0,0,0,1
ENSG00000142484,932,0,0,0,0,0,0
ENSG00000182853,803,1,1,0,2,2,2
ENSG00000182327,1023,6,4,7,10,13,13
ENSG00000142507,1448,1147,1337,1711,1100,1277,1457
ENSG00000129219,4888,266,272,391,387,425,485
ENSG00000141503,7817,1415,1624,2113,2268,2552,3055
ENSG00000108556,2641,1,3,0,1,0,2
ENSG00000205710,3408,10,8,9,2,3,5
ENSG00000185245,2501,17,19,17,13,20,22
ENSG00000108528,2669,607,671,847,667,699,910
ENSG00000108523,2744,728,874,1023,1200,1207,1564
ENSG00000108518,1987,12450,13847,17594,11294,12133,13921
ENSG00000108515,4292,20,17,20,18,21,24
ENSG00000091640,2831,560,611,716,618,712,844
ENSG00000108509,5999,623,678,907,615,693,727
ENSG00000196388,1553,25,27,47,28,33,33
ENSG00000129250,8580,3472,3980,5135,3149,3460,4025
ENSG00000132517,3934,1,0,0,0,1,1
ENSG00000180787,5206,26,34,30,58,58,61
ENSG00000167840,2794,47,62,64,110,110,115
ENSG00000129204,11270,7,4,4,15,10,18
ENSG00000180626,5314,75,62,70,102,83,130
ENSG00000161929,4208,1,0,0,0,1,1
ENSG00000029725,6531,1068,1236,1529,1063,1258,1414
ENSG00000108559,5294,604,708,893,527,607,730
ENSG00000129197,7430,248,260,322,346,376,445
ENSG00000108561,2335,1244,1448,1827,1430,1460,1723
ENSG00000005100,5872,543,666,736,620,735,800
ENSG00000072849,6386,488,566,736,710,762,890
ENSG00000167842,3157,165,216,227,255,283,368
ENSG00000091592,12808,2990,3383,4450,3555,4288,4392
ENSG00000179314,9082,2,5,1,5,9,13
ENSG00000129221,3985,0,0,0,0,0,0
ENSG00000129195,2823,245,367,466,33,47,51
ENSG00000091622,10609,209,249,355,252,262,363
ENSG00000198920,6299,317,302,443,468,456,541
ENSG00000129235,3784,511,652,788,711,766,817
ENSG00000108590,2103,62,69,77,119,99,143
ENSG00000279257,357,0,0,0,0,0,0
ENSG00000141485,8982,0,0,0,0,0,0
ENSG00000132530,6615,4,6,12,2,3,1
ENSG00000177294,2918,0,0,0,0,0,0
ENSG00000167858,3847,0,0,0,0,0,0
ENSG00000108839,2616,10,10,14,16,24,41
ENSG00000219200,1789,16,25,28,35,41,45
ENSG00000161939,1947,0,0,0,0,0,0
ENSG00000258315,2628,3,1,2,1,2,3
ENSG00000161940,4373,1,0,0,0,1,0
ENSG00000174327,2087,33,34,46,47,50,84
ENSG00000174326,2041,2,2,4,5,2,7
ENSG00000132514,2469,0,0,0,0,0,0
ENSG00000161944,2490,0,0,0,0,0,0
ENSG00000141505,3748,9,11,15,42,31,40
ENSG00000132535,5746,513,596,754,1033,1035,1338
ENSG00000072778,4865,2395,2663,3526,2618,2899,3379
ENSG00000004975,5350,361,406,533,899,883,1154
ENSG00000040633,2783,773,793,981,1213,1215,1541
ENSG00000170296,2266,58,75,57,60,80,78
ENSG00000262526,776,0,0,0,0,0,0
ENSG00000175826,2584,791,908,1170,858,917,1149
ENSG00000262302,489,0,0,0,0,0,0
ENSG00000170291,2768,235,311,381,359,380,411
ENSG00000181885,2492,1,2,2,3,2,4
ENSG00000181856,4046,2,1,0,4,4,3
ENSG00000006047,4618,2,0,0,0,0,1
ENSG00000132507,2815,6230,7197,9075,5620,6145,7177
ENSG00000132522,3089,10,6,17,14,8,17
ENSG00000261915,2571,0,0,0,0,0,0
ENSG00000215041,6170,289,287,408,450,447,534
ENSG00000072818,7421,11,10,18,11,12,15
ENSG00000213859,3056,326,366,514,371,370,468
ENSG00000182896,1224,0,0,0,0,0,1
ENSG00000174292,3860,8,6,8,26,14,36
ENSG00000187838,2834,1,3,3,6,5,6
ENSG00000262481,2557,2,2,3,1,3,1
ENSG00000205544,707,61,66,101,75,75,105
ENSG00000169992,5550,1368,1445,1972,2171,2377,2863
ENSG00000181323,982,0,0,0,0,0,0
ENSG00000184560,1651,0,0,0,0,0,0
ENSG00000181284,2129,24,22,27,25,35,42
ENSG00000161958,5565,0,1,2,3,0,0
ENSG00000170175,4329,38,53,49,34,47,42
ENSG00000174282,6126,2056,2353,3053,1203,1291,1500
ENSG00000259224,1697,1,2,0,5,8,8
ENSG00000181222,8357,3397,3710,4669,2573,2673,3079
ENSG00000239697,1879,88,105,147,47,61,68
ENSG00000248871,1816,0,0,0,0,0,0
ENSG00000161955,2276,12,11,13,7,13,14
ENSG00000161956,3668,250,275,321,338,339,402
ENSG00000277957,3519,1,1,1,0,0,2
ENSG00000161960,5316,26,31,34,37,40,51
ENSG00000129226,2189,0,0,0,0,2,0
ENSG00000129255,3285,590,669,838,546,586,742
ENSG00000129194,1541,10,18,22,14,9,13
ENSG00000129245,4331,857,1079,1337,1260,1340,1582
ENSG00000129214,1972,7,7,12,8,6,11
ENSG00000141504,1643,336,347,439,662,652,890
ENSG00000129244,3276,3,3,2,9,8,13
ENSG00000141510,3936,680,842,1028,674,741,851
ENSG00000141499,5087,137,169,228,162,174,210
ENSG00000108947,3222,35,49,65,89,99,122
ENSG00000183914,17231,1,0,1,1,2,0
ENSG00000132510,7258,419,361,470,1738,1757,2302
ENSG00000167874,875,3,1,4,14,9,11
ENSG00000183011,1943,271,298,404,274,336,374
ENSG00000182224,3980,6,7,15,13,14,20
ENSG00000170004,9758,3706,4083,5155,3219,3685,4015
ENSG00000281523,48,0,0,0,0,0,1
ENSG00000170049,4580,25,21,33,20,17,19
ENSG00000262730,348,0,0,0,0,0,0
ENSG00000170043,1171,986,1132,1429,1203,1417,1572
ENSG00000170037,6234,468,538,631,415,470,533
ENSG00000132518,4040,0,0,0,0,0,0
ENSG00000179593,3028,0,1,0,0,0,0
ENSG00000179477,2656,0,0,0,0,0,0
ENSG00000179148,3760,3,2,2,1,2,3
ENSG00000179111,1868,7,12,17,28,41,57
ENSG00000179094,7002,169,209,254,265,268,383
ENSG00000263620,460,0,0,0,0,0,0
ENSG00000220205,3268,355,427,561,552,676,721
ENSG00000179029,3163,44,48,59,49,49,70
ENSG00000196544,2575,47,72,84,102,92,116
ENSG00000279152,756,0,0,0,0,0,0
ENSG00000178999,2241,212,299,358,32,44,40
ENSG00000178971,8367,92,103,142,63,67,101
ENSG00000178921,6471,537,652,785,314,349,397
ENSG00000125434,3897,25,32,43,23,28,21
ENSG00000108961,1577,16,13,33,28,25,37
ENSG00000198844,5294,0,0,0,0,0,0
ENSG00000184650,1156,0,0,0,0,0,0
ENSG00000184619,2794,3,4,3,7,5,17
ENSG00000263809,3087,2,3,0,1,2,5
ENSG00000161970,2472,1096,1327,1525,1018,1199,1229
ENSG00000189051,3070,0,0,0,0,0,0
ENSG00000166579,7955,1110,1352,1702,1103,1306,1476
ENSG00000133026,9011,2650,2968,3677,1345,1676,1578
ENSG00000161973,1757,0,0,0,0,0,0
ENSG00000183318,1063,0,0,0,0,0,0
ENSG00000185156,2188,0,0,0,0,0,0
ENSG00000276231,3564,0,0,0,0,0,0
ENSG00000141506,7506,0,0,0,0,0,0
ENSG00000065320,6383,7,11,8,36,28,35
ENSG00000170310,3779,164,205,278,169,209,272
ENSG00000166596,3078,0,0,0,1,1,0
ENSG00000154914,5068,0,0,0,0,0,0
ENSG00000184544,1006,0,0,0,0,0,0
ENSG00000214978,882,0,0,0,0,0,0
ENSG00000065325,6052,1,2,5,5,3,14
ENSG00000109047,2921,0,3,0,1,4,0
ENSG00000007237,10100,308,362,443,333,368,438
ENSG00000006788,6349,0,0,0,0,0,0
ENSG00000133020,6041,0,0,0,0,0,0
ENSG00000264424,6016,0,0,1,0,1,0
ENSG00000109061,6024,0,0,0,0,0,0
ENSG00000125414,6623,0,0,0,0,1,0
ENSG00000109063,6684,9,11,12,5,7,12
ENSG00000133028,10230,486,563,649,458,503,587
ENSG00000170222,1620,54,61,91,125,166,164
ENSG00000187824,3508,21,30,27,22,29,31
ENSG00000233670,3810,0,0,0,0,0,0
ENSG00000188803,8527,0,0,0,0,0,0
ENSG00000007174,16980,0,0,0,0,0,0
ENSG00000154957,3012,73,88,86,67,85,103
ENSG00000065559,5714,621,779,885,883,961,1178
ENSG00000141052,8875,389,439,550,147,222,208
ENSG00000006740,9281,44,31,49,68,53,67
ENSG00000006744,6345,965,1031,1443,730,786,942
ENSG00000153976,2628,136,152,190,208,203,287
ENSG00000006695,3172,181,217,238,183,221,243
ENSG00000223510,779,0,1,0,0,0,1
ENSG00000125430,5367,165,192,210,226,237,300
ENSG00000109099,2925,497,509,666,215,269,265
ENSG00000125409,2609,1,4,3,0,0,0
ENSG00000239704,3245,1,4,1,1,4,1
ENSG00000259024,3097,0,1,1,2,1,0
ENSG00000175106,5435,31,43,58,40,42,47
ENSG00000241322,4478,0,1,0,0,0,1
ENSG00000251537,5514,0,0,1,0,1,0
ENSG00000221926,5640,187,205,255,137,170,186
ENSG00000187607,6754,102,115,129,267,221,303
ENSG00000255104,4500,0,0,0,0,0,0
ENSG00000214946,5370,0,0,0,0,0,0
ENSG00000170425,2551,78,78,68,134,138,166
ENSG00000214941,2559,78,83,90,101,109,165
ENSG00000011295,5966,324,392,496,468,552,629
ENSG00000141027,15404,2313,2751,3240,2171,2443,2849
ENSG00000108474,6162,56,71,72,73,56,69
ENSG00000166582,2880,154,173,227,55,94,81
ENSG00000170315,1621,3898,4191,5222,4548,5200,5915
ENSG00000187688,3410,873,1146,1433,798,810,1049
ENSG00000181350,3695,10,13,15,10,11,3
ENSG00000141040,3566,78,91,86,103,94,118
ENSG00000197566,5090,49,31,47,49,52,62
ENSG00000170160,15566,8,10,14,14,22,22
ENSG00000266302,8804,9,2,8,7,6,7
ENSG00000240505,3550,0,0,0,0,0,0
ENSG00000133030,18105,4666,5529,7235,5670,6353,7112
ENSG00000179598,2560,17,18,26,29,23,30
ENSG00000264187,1693,1,0,0,0,0,3
ENSG00000154803,9786,249,279,388,705,703,919
ENSG00000141030,2788,772,888,1160,641,801,768
ENSG00000205309,1961,3,2,2,5,3,4
ENSG00000141026,5998,154,139,184,133,155,207
ENSG00000108551,1748,27,43,46,30,43,46
ENSG00000133027,1720,143,148,200,182,200,237
ENSG00000108557,9693,1058,1229,1581,1362,1472,1849
ENSG00000072310,8030,573,528,767,742,785,1018
ENSG00000175662,7863,1204,1483,1864,1095,1238,1340
ENSG00000171962,7332,18,14,30,32,24,26
ENSG00000171953,5564,109,131,172,97,120,160
ENSG00000141034,5210,244,235,296,396,391,462
ENSG00000108591,7411,256,327,469,384,420,467
ENSG00000091536,19123,3,2,2,0,3,1
ENSG00000091542,3190,869,973,1230,1102,1189,1482
ENSG00000131899,6638,880,1058,1429,1044,1095,1366
ENSG00000177731,6465,3042,3298,4381,2536,2612,3081
ENSG00000177427,3969,171,194,226,195,206,232
ENSG00000177302,6476,364,419,539,401,422,530
ENSG00000176994,8279,698,738,1032,1125,1196,1503
ENSG00000176974,7281,56,82,100,24,37,40
ENSG00000214860,2156,0,0,0,0,0,0
ENSG00000171916,4754,0,0,0,0,0,0
ENSG00000213077,2281,1,3,1,1,0,1
ENSG00000189375,3747,0,0,0,1,0,0
ENSG00000249459,5884,33,33,37,72,80,134
ENSG00000108448,4329,37,64,64,45,56,90
ENSG00000171931,4390,0,1,0,0,0,0
ENSG00000171928,5862,562,639,844,629,667,823
ENSG00000141127,4734,210,265,324,200,208,229
ENSG00000154025,6451,0,0,3,0,0,0
ENSG00000188522,7876,476,595,754,778,842,1041
ENSG00000154016,3107,0,0,0,0,0,1
ENSG00000189152,2028,0,0,0,0,0,0
ENSG00000072134,8517,591,675,846,652,713,886
ENSG00000108641,3522,66,91,113,47,56,60
ENSG00000166484,5196,352,422,553,496,519,600
ENSG00000166482,2152,1238,1267,1717,1155,1321,1548
ENSG00000128482,3652,63,59,65,14,31,25
ENSG00000142494,5719,0,0,0,0,1,0
ENSG00000072210,6457,67,71,74,47,50,76
ENSG00000180638,6691,0,0,0,0,0,0
ENSG00000108602,3918,0,0,0,0,0,0
ENSG00000083290,9843,165,199,236,274,312,354
ENSG00000108599,4848,418,438,586,505,612,667
ENSG00000128487,13676,699,777,966,825,977,1063
ENSG00000170298,2670,0,0,0,0,0,0
ENSG00000214819,1048,0,0,0,0,0,0
ENSG00000205212,3436,0,0,0,0,0,0
ENSG00000124422,6808,3403,4027,5110,3147,3397,4040
ENSG00000109016,5544,158,187,245,167,167,175
ENSG00000178307,3309,267,335,405,326,316,410
ENSG00000274180,4931,208,228,298,200,222,263
ENSG00000034152,3783,1635,1856,2460,1592,1702,2114
ENSG00000184185,5617,6,9,13,8,12,8
ENSG00000212719,8760,524,502,608,393,374,488
ENSG00000260458,2196,0,0,0,0,0,0
ENSG00000256618,1553,1,0,1,0,3,1
ENSG00000109046,8602,819,868,1098,877,1052,1071
ENSG00000141068,11750,466,508,685,463,580,639
ENSG00000266728,730,0,0,0,0,0,0
ENSG00000168961,5714,22,22,19,74,74,99
ENSG00000007171,4176,0,0,0,0,0,0
ENSG00000266202,582,0,0,0,0,0,0
ENSG00000232859,5380,13,15,19,12,19,14
ENSG00000087095,5290,324,327,443,354,438,488
ENSG00000109084,3034,160,215,278,204,199,246
ENSG00000109083,3227,287,339,387,406,463,509
ENSG00000109079,3889,1283,1452,1822,2148,2400,2866
ENSG00000004142,2121,1434,1700,2246,1287,1424,1562
ENSG00000244045,4620,87,81,156,138,171,217
ENSG00000274529,666,0,0,0,0,0,0
ENSG00000273171,851,0,0,0,0,0,0
ENSG00000004139,11137,105,109,157,189,199,234
ENSG00000109072,2427,5,11,5,6,4,11
ENSG00000076351,7838,68,59,91,32,41,35
ENSG00000258472,3218,12,15,6,9,13,8
ENSG00000007216,3226,0,0,0,0,0,0
ENSG00000109101,3637,0,0,0,0,0,0
ENSG00000109103,5128,242,255,325,262,262,373
ENSG00000087111,5990,1130,1210,1688,1637,1828,2006
ENSG00000109107,2928,106,99,146,129,123,162
ENSG00000076382,5472,534,646,852,104,126,110
ENSG00000167524,4663,14,9,12,12,12,13
ENSG00000007202,9235,2899,3304,4095,3410,3773,4469
ENSG00000132581,3332,542,613,845,895,995,1118
ENSG00000109111,10620,3390,3689,4681,4148,4579,5139
ENSG00000167525,4829,4,8,16,11,18,21
ENSG00000109113,3328,1986,2278,3006,2571,2833,3472
ENSG00000198242,2824,1852,2169,2550,1666,1756,2132
ENSG00000160606,1311,38,39,40,43,47,51
ENSG00000160602,4420,16,22,27,44,34,55
ENSG00000076604,4596,542,618,850,1721,1795,2356
ENSG00000173065,5514,435,465,638,958,951,1254
ENSG00000132591,2318,507,552,759,427,483,591
ENSG00000132589,3336,944,1104,1485,973,1049,1291
ENSG00000167536,2944,16,14,19,15,12,21
ENSG00000109118,12227,402,471,641,618,622,713
ENSG00000179761,4059,2,2,1,2,2,3
ENSG00000063015,5115,1,1,1,3,0,0
ENSG00000196535,10752,1151,1189,1622,597,669,753
ENSG00000221995,5337,9,13,16,13,7,7
ENSG00000108255,794,0,0,0,0,1,0
ENSG00000108256,10850,1636,1817,2063,2250,2423,2838
ENSG00000160551,16980,2098,2615,2791,2641,3207,3658
ENSG00000168792,3592,142,180,222,192,195,291
ENSG00000167543,4570,365,395,547,533,524,693
ENSG00000108262,5635,620,703,916,845,948,1075
ENSG00000198720,3971,88,107,97,151,151,169
ENSG00000167549,4321,28,33,42,7,12,19
ENSG00000141298,12608,368,416,448,368,382,424
ENSG00000176927,6928,5,4,10,3,3,5
ENSG00000126653,4806,445,485,662,616,652,706
ENSG00000108576,6983,0,1,1,1,4,5
ENSG00000108578,5127,423,501,623,579,652,800
ENSG00000182271,1228,0,0,0,0,0,0
ENSG00000108582,12532,3763,4063,5258,3459,4014,4583
ENSG00000108587,10160,571,664,782,879,926,1100
ENSG00000266733,3842,0,0,0,0,0,0
ENSG00000176390,4472,145,137,189,194,195,284
ENSG00000176208,7075,57,91,97,22,36,37
ENSG00000172171,3224,59,66,91,54,59,87
ENSG00000184060,3750,15,21,19,43,48,46
ENSG00000181481,3580,140,152,187,202,203,270
ENSG00000196712,26685,1586,1820,1952,1996,2332,2534
ENSG00000126861,3837,3,2,0,0,0,3
ENSG00000185862,2072,4,7,2,2,0,0
ENSG00000265118,1242,0,0,0,0,0,0
ENSG00000126860,2071,7,8,6,1,2,1
ENSG00000131242,15383,21,14,28,3,8,9
ENSG00000172301,1432,584,674,860,507,553,665
ENSG00000108651,6450,570,695,824,623,727,778
ENSG00000178691,6547,696,757,945,501,553,763
ENSG00000185158,6281,41,44,44,48,53,63
ENSG00000126858,6372,419,471,605,234,266,287
ENSG00000141314,5404,1,6,6,7,13,7
ENSG00000108666,5740,146,165,217,207,229,247
ENSG00000010244,15834,1595,1863,2401,1136,1320,1460
ENSG00000108671,7200,1418,1603,2066,1149,1243,1472
ENSG00000176749,4325,26,22,38,56,57,63
ENSG00000176658,8188,43,36,51,100,145,198
ENSG00000006042,5187,822,931,1197,1432,1638,1911
ENSG00000141316,1230,0,0,0,0,0,0
ENSG00000108684,5597,1,0,9,7,10,4
ENSG00000108691,1986,693,853,984,815,902,1102
ENSG00000108688,863,14,20,11,17,30,24
ENSG00000172156,1079,1,0,0,1,0,0
ENSG00000108700,1261,0,0,0,0,0,0
ENSG00000181374,851,0,1,0,0,0,0
ENSG00000108702,592,0,0,0,0,0,0
ENSG00000181291,4853,0,0,1,1,2,2
ENSG00000132141,4334,17,20,26,17,18,16
ENSG00000198783,2246,136,117,143,204,205,223
ENSG00000005156,12919,377,485,566,352,346,413
ENSG00000092871,8512,163,188,236,79,106,79
ENSG00000267618,2002,0,0,0,0,0,0
ENSG00000185379,11304,178,176,194,102,151,147
ENSG00000073598,1388,1,3,3,1,3,1
ENSG00000073536,5463,256,303,369,145,150,194
ENSG00000141161,5679,0,0,0,0,0,0
ENSG00000164729,2004,0,0,0,0,0,0
ENSG00000166750,10709,1818,2043,2240,2516,2826,3406
ENSG00000172716,5982,543,628,757,141,184,209
ENSG00000172123,3560,265,327,383,272,355,350
ENSG00000154760,9329,11,30,22,4,5,9
ENSG00000205045,4811,2,1,1,1,2,5
ENSG00000236320,2889,0,0,0,0,0,0
ENSG00000108733,2861,113,87,135,54,57,63
ENSG00000006125,7587,4965,5663,7367,4147,4838,5235
ENSG00000270647,5909,1729,1858,2168,1864,2018,2406
ENSG00000270885,3502,208,225,297,150,166,216
ENSG00000270765,3014,0,0,0,0,0,0
ENSG00000271447,2858,1,2,2,8,7,1
ENSG00000270806,1063,0,0,0,1,0,0
ENSG00000270379,2930,0,1,0,0,0,0
ENSG00000271503,1512,0,0,0,0,0,0
ENSG00000278023,1975,1,0,0,1,0,0
ENSG00000275722,1126,0,0,0,0,0,0
ENSG00000275152,1744,0,0,0,0,0,0
ENSG00000276409,3269,0,0,0,0,0,0
ENSG00000275688,1047,0,0,0,0,0,0
ENSG00000275718,1560,0,0,0,0,0,0
ENSG00000274736,738,0,0,0,0,0,0
ENSG00000275385,1397,0,0,0,0,0,0
ENSG00000277632,1494,0,0,0,0,0,0
ENSG00000275302,2032,0,0,0,0,0,0
ENSG00000274808,3014,0,0,0,0,1,1
ENSG00000276085,1469,0,0,0,0,0,0
ENSG00000276070,1397,0,0,0,0,0,0
ENSG00000274933,3519,0,0,0,0,0,0
ENSG00000260287,2065,0,0,0,0,0,0
ENSG00000274226,2902,0,0,0,0,0,0
ENSG00000275954,2845,0,0,0,0,0,0
ENSG00000273611,6687,188,184,263,268,301,383
ENSG00000278259,13075,382,437,571,331,366,432
ENSG00000277161,2799,101,157,180,139,184,248
ENSG00000278311,9729,801,873,1109,981,1089,1265
ENSG00000278535,5462,60,53,91,42,59,59
ENSG00000278619,1857,53,63,68,54,57,85
ENSG00000273706,4882,0,0,0,0,0,0
ENSG00000275700,4714,543,642,798,640,645,778
ENSG00000278540,13008,1141,1351,1541,813,843,999
ENSG00000278505,1919,1,0,0,1,0,0
ENSG00000276234,5654,207,216,274,157,176,200
ENSG00000276023,2499,850,1081,1359,737,834,870
ENSG00000275066,14277,790,867,1160,791,888,966
ENSG00000278053,9546,590,653,783,815,927,1069
ENSG00000275410,5962,0,0,0,2,1,1
ENSG00000273513,2116,0,0,0,0,0,0
ENSG00000274419,3296,0,0,0,0,0,0
ENSG00000274512,2902,0,2,0,0,0,1
ENSG00000278299,2785,0,0,0,0,0,0
ENSG00000278599,2573,0,1,0,0,0,1
ENSG00000274611,2063,0,0,0,0,0,0
ENSG00000278845,1705,317,396,475,490,515,603
ENSG00000277399,8182,1,0,0,1,0,1
ENSG00000274211,8621,270,326,404,541,548,717
ENSG00000275832,8133,3094,3738,4770,1948,2238,2408
ENSG00000277363,11658,0,0,0,1,0,0
ENSG00000273604,3719,30,35,37,37,37,65
ENSG00000275023,13315,493,546,752,479,567,648
ENSG00000279119,366,0,0,0,0,0,0
ENSG00000277972,2663,167,184,270,184,224,276
ENSG00000277258,3511,423,480,665,660,724,854
ENSG00000277791,1179,928,1052,1370,1129,1234,1416
ENSG00000276293,6135,1555,1761,2288,1993,2148,2658
ENSG00000273559,3848,214,234,317,285,300,307
ENSG00000275489,632,0,0,0,0,0,1
ENSG00000125691,5979,5192,6017,7121,5874,6560,7308
ENSG00000002834,7061,10281,11864,15147,7443,8473,9430
ENSG00000204952,2302,0,0,1,0,0,0
ENSG00000161381,9277,5,4,6,4,9,8
ENSG00000141748,3418,0,0,0,0,0,0
ENSG00000067191,7094,81,66,87,58,50,54
ENSG00000108298,2368,7902,9039,11094,7500,8310,9513
ENSG00000141750,3362,1,1,1,1,2,0
ENSG00000108306,11038,235,245,274,550,639,761
ENSG00000125686,7330,953,1121,1548,880,1004,1223
ENSG00000167258,12773,1130,1409,1709,1611,1779,2124
ENSG00000171532,6242,0,0,0,0,0,0
ENSG00000131771,4554,1,0,1,0,1,1
ENSG00000131748,5160,480,550,644,995,968,1355
